,esports_match_id,map_name,map_type,player_name,team_name,hero_name,tournament_title
93675,39264,Hollywood,hybrid,Hydron,Florida Mayhem,Sojourn,Summer Showdown: Tournament
93697,39264,Hollywood,hybrid,Rupal,Florida Mayhem,Ana,Summer Showdown: Tournament
93726,39264,Hollywood,hybrid,Rupal,Florida Mayhem,Lucio,Summer Showdown: Tournament
93759,39264,Hollywood,hybrid,SirMajed,Florida Mayhem,Zenyatta,Summer Showdown: Tournament
93798,39264,Hollywood,hybrid,Someone,Florida Mayhem,Junker Queen,Summer Showdown: Tournament
93833,39264,Hollywood,hybrid,Danteh,Houston Outlaws,Doomfist,Summer Showdown: Tournament
93850,39264,Hollywood,hybrid,Danteh,Houston Outlaws,Junker Queen,Summer Showdown: Tournament
93888,39264,Hollywood,hybrid,Lastro,Houston Outlaws,Ana,Summer Showdown: Tournament
93911,39264,Hollywood,hybrid,Lastro,Houston Outlaws,Brigitte,Summer Showdown: Tournament
93940,39264,Hollywood,hybrid,Lep,Houston Outlaws,Lucio,Summer Showdown: Tournament
93973,39264,Hollywood,hybrid,MER1T,Houston Outlaws,Sojourn,Summer Showdown: Tournament
94006,39264,Hollywood,hybrid,PELICAN,Houston Outlaws,Genji,Summer Showdown: Tournament
94045,39264,Dorado,payload,Checkmate,Florida Mayhem,Genji,Summer Showdown: Tournament
94071,39264,Dorado,payload,Checkmate,Florida Mayhem,Widowmaker,Summer Showdown: Tournament
94090,39264,Dorado,payload,Hydron,Florida Mayhem,Ashe,Summer Showdown: Tournament
94111,39264,Dorado,payload,Hydron,Florida Mayhem,Sojourn,Summer Showdown: Tournament
94131,39264,Dorado,payload,Hydron,Florida Mayhem,Tracer,Summer Showdown: Tournament
94142,39264,Dorado,payload,Hydron,Florida Mayhem,Widowmaker,Summer Showdown: Tournament
94173,39264,Dorado,payload,Rupal,Florida Mayhem,Ana,Summer Showdown: Tournament
94199,39264,Dorado,payload,Rupal,Florida Mayhem,Brigitte,Summer Showdown: Tournament
94230,39264,Dorado,payload,SirMajed,Florida Mayhem,Lucio,Summer Showdown: Tournament
94251,39264,Dorado,payload,SirMajed,Florida Mayhem,Zenyatta,Summer Showdown: Tournament
94282,39264,Dorado,payload,Someone,Florida Mayhem,Doomfist,Summer Showdown: Tournament
94290,39264,Dorado,payload,Someone,Florida Mayhem,Junker Queen,Summer Showdown: Tournament
94331,39264,Dorado,payload,Danteh,Houston Outlaws,Junker Queen,Summer Showdown: Tournament
94369,39264,Dorado,payload,Lastro,Houston Outlaws,Brigitte,Summer Showdown: Tournament
94402,39264,Dorado,payload,Lep,Houston Outlaws,Lucio,Summer Showdown: Tournament
94440,39264,Dorado,payload,MER1T,Houston Outlaws,Ashe,Summer Showdown: Tournament
94462,39264,Dorado,payload,MER1T,Houston Outlaws,Sojourn,Summer Showdown: Tournament
94484,39264,Dorado,payload,MER1T,Houston Outlaws,Symmetra,Summer Showdown: Tournament
94502,39264,Dorado,payload,PELICAN,Houston Outlaws,Genji,Summer Showdown: Tournament
94530,39264,Dorado,payload,PELICAN,Houston Outlaws,Reaper,Summer Showdown: Tournament
94536,39264,Dorado,payload,PELICAN,Houston Outlaws,Widowmaker,Summer Showdown: Tournament
94553,39281,Oasis,control,ChoiSehwan,Guangzhou Charge,Genji,Summer Showdown: Tournament
94575,39281,Oasis,control,ChoiSehwan,Guangzhou Charge,Tracer,Summer Showdown: Tournament
94599,39281,Oasis,control,Cr0ng,Guangzhou Charge,Junker Queen,Summer Showdown: Tournament
94625,39281,Oasis,control,Cr0ng,Guangzhou Charge,Wrecking Ball,Summer Showdown: Tournament
94650,39281,Oasis,control,Farway1987,Guangzhou Charge,Brigitte,Summer Showdown: Tournament
94679,39281,Oasis,control,Jimmy,Guangzhou Charge,Sojourn,Summer Showdown: Tournament
94699,39281,Oasis,control,Jimmy,Guangzhou Charge,Symmetra,Summer Showdown: Tournament
94705,39281,Oasis,control,Jimmy,Guangzhou Charge,Widowmaker,Summer Showdown: Tournament
94728,39281,Oasis,control,Xerneas,Guangzhou Charge,Lucio,Summer Showdown: Tournament
94771,39281,Oasis,control,IZaYaKI,Shanghai Dragons,Brigitte,Summer Showdown: Tournament
94804,39281,Oasis,control,LIP,Shanghai Dragons,Sojourn,Summer Showdown: Tournament
94827,39281,Oasis,control,LIP,Shanghai Dragons,Symmetra,Summer Showdown: Tournament
94852,39281,Oasis,control,LeeJaeGon,Shanghai Dragons,Lucio,Summer Showdown: Tournament
94883,39281,Oasis,control,Void,Shanghai Dragons,Junker Queen,Summer Showdown: Tournament
94927,39281,Oasis,control,WhoRu,Shanghai Dragons,Genji,Summer Showdown: Tournament
94970,39281,Midtown,hybrid,ChoiSehwan,Guangzhou Charge,Genji,Summer Showdown: Tournament
94994,39281,Midtown,hybrid,ChoiSehwan,Guangzhou Charge,Widowmaker,Summer Showdown: Tournament
95021,39281,Midtown,hybrid,Cr0ng,Guangzhou Charge,Junker Queen,Summer Showdown: Tournament
95058,39281,Midtown,hybrid,Farway1987,Guangzhou Charge,Brigitte,Summer Showdown: Tournament
95088,39281,Midtown,hybrid,Jimmy,Guangzhou Charge,Sojourn,Summer Showdown: Tournament
95111,39281,Midtown,hybrid,Jimmy,Guangzhou Charge,Tracer,Summer Showdown: Tournament
95116,39281,Midtown,hybrid,Jimmy,Guangzhou Charge,Widowmaker,Summer Showdown: Tournament
95137,39281,Midtown,hybrid,Xerneas,Guangzhou Charge,Lucio,Summer Showdown: Tournament
95180,39281,Midtown,hybrid,IZaYaKI,Shanghai Dragons,Brigitte,Summer Showdown: Tournament
95211,39281,Midtown,hybrid,LIP,Shanghai Dragons,Sojourn,Summer Showdown: Tournament
95252,39281,Midtown,hybrid,LeeJaeGon,Shanghai Dragons,Lucio,Summer Showdown: Tournament
95294,39281,Midtown,hybrid,Void,Shanghai Dragons,Junker Queen,Summer Showdown: Tournament
95338,39281,Midtown,hybrid,WhoRu,Shanghai Dragons,Genji,Summer Showdown: Tournament
95376,39281,Circuit royal,payload,ChoiSehwan,Guangzhou Charge,Genji,Summer Showdown: Tournament
95397,39281,Circuit royal,payload,ChoiSehwan,Guangzhou Charge,Tracer,Summer Showdown: Tournament
95409,39281,Circuit royal,payload,ChoiSehwan,Guangzhou Charge,Widowmaker,Summer Showdown: Tournament
95424,39281,Circuit royal,payload,Cr0ng,Guangzhou Charge,Junker Queen,Summer Showdown: Tournament
95461,39281,Circuit royal,payload,Farway1987,Guangzhou Charge,Brigitte,Summer Showdown: Tournament
95486,39281,Circuit royal,payload,Jimmy,Guangzhou Charge,Ashe,Summer Showdown: Tournament
95505,39281,Circuit royal,payload,Jimmy,Guangzhou Charge,Hanzo,Summer Showdown: Tournament
95511,39281,Circuit royal,payload,Jimmy,Guangzhou Charge,Sojourn,Summer Showdown: Tournament
95532,39281,Circuit royal,payload,Jimmy,Guangzhou Charge,Widowmaker,Summer Showdown: Tournament
95547,39281,Circuit royal,payload,Xerneas,Guangzhou Charge,Lucio,Summer Showdown: Tournament
95586,39281,Circuit royal,payload,IZaYaKI,Shanghai Dragons,Brigitte,Summer Showdown: Tournament
95618,39281,Circuit royal,payload,LIP,Shanghai Dragons,Ashe,Summer Showdown: Tournament
95628,39281,Circuit royal,payload,LIP,Shanghai Dragons,Sojourn,Summer Showdown: Tournament
95650,39281,Circuit royal,payload,LIP,Shanghai Dragons,Widowmaker,Summer Showdown: Tournament
95671,39281,Circuit royal,payload,LeeJaeGon,Shanghai Dragons,Lucio,Summer Showdown: Tournament
95711,39281,Circuit royal,payload,Void,Shanghai Dragons,Junker Queen,Summer Showdown: Tournament
95748,39281,Circuit royal,payload,WhoRu,Shanghai Dragons,Genji,Summer Showdown: Tournament
95773,39281,Circuit royal,payload,WhoRu,Shanghai Dragons,Tracer,Summer Showdown: Tournament
95797,39282,Nepal,control,Fits,Seoul Dynasty,Ashe,Summer Showdown: Tournament
95817,39282,Nepal,control,Fits,Seoul Dynasty,Sojourn,Summer Showdown: Tournament
95839,39282,Nepal,control,Fits,Seoul Dynasty,Symmetra,Summer Showdown: Tournament
95856,39282,Nepal,control,Profit,Seoul Dynasty,Brigitte,Summer Showdown: Tournament
95890,39282,Nepal,control,Stalk3r,Seoul Dynasty,Genji,Summer Showdown: Tournament
95928,39282,Nepal,control,Vindaim,Seoul Dynasty,Lucio,Summer Showdown: Tournament
95967,39282,Nepal,control,smurf,Seoul Dynasty,Junker Queen,Summer Showdown: Tournament
96006,39282,Nepal,control,AimGod,Seoul Infernal,Brigitte,Summer Showdown: Tournament
96031,39282,Nepal,control,FIXA,Seoul Infernal,Lucio,Summer Showdown: Tournament
96060,39282,Nepal,control,Fury,Seoul Infernal,Junker Queen,Summer Showdown: Tournament
96095,39282,Nepal,control,MN3,Seoul Infernal,Sojourn,Summer Showdown: Tournament
96111,39282,Nepal,control,MN3,Seoul Infernal,Symmetra,Summer Showdown: Tournament
96133,39282,Nepal,control,ZEST,Seoul Infernal,Genji,Summer Showdown: Tournament
96151,39282,Nepal,control,ZEST,Seoul Infernal,Tracer,Summer Showdown: Tournament
96175,39282,Hollywood,hybrid,Fits,Seoul Dynasty,Ashe,Summer Showdown: Tournament
96200,39282,Hollywood,hybrid,Fits,Seoul Dynasty,Sojourn,Summer Showdown: Tournament
96211,39282,Hollywood,hybrid,Fits,Seoul Dynasty,Widowmaker,Summer Showdown: Tournament
96231,39282,Hollywood,hybrid,Profit,Seoul Dynasty,Ana,Summer Showdown: Tournament
96238,39282,Hollywood,hybrid,Profit,Seoul Dynasty,Brigitte,Summer Showdown: Tournament
96277,39282,Hollywood,hybrid,Stalk3r,Seoul Dynasty,Genji,Summer Showdown: Tournament
96303,39282,Hollywood,hybrid,Stalk3r,Seoul Dynasty,Hanzo,Summer Showdown: Tournament
96324,39282,Hollywood,hybrid,Vindaim,Seoul Dynasty,Lucio,Summer Showdown: Tournament
96348,39282,Hollywood,hybrid,Vindaim,Seoul Dynasty,Mercy,Summer Showdown: Tournament
96366,39282,Hollywood,hybrid,smurf,Seoul Dynasty,Junker Queen,Summer Showdown: Tournament
96407,39282,Hollywood,hybrid,AimGod,Seoul Infernal,Brigitte,Summer Showdown: Tournament
96443,39282,Hollywood,hybrid,FIXA,Seoul Infernal,Ana,Summer Showdown: Tournament
96448,39282,Hollywood,hybrid,FIXA,Seoul Infernal,Lucio,Summer Showdown: Tournament
96488,39282,Hollywood,hybrid,Fury,Seoul Infernal,Junker Queen,Summer Showdown: Tournament
96525,39282,Hollywood,hybrid,MN3,Seoul Infernal,Sojourn,Summer Showdown: Tournament
96561,39282,Hollywood,hybrid,ZEST,Seoul Infernal,Genji,Summer Showdown: Tournament
96585,39282,Hollywood,hybrid,ZEST,Seoul Infernal,Tracer,Summer Showdown: Tournament
96599,39282,Hollywood,hybrid,ZEST,Seoul Infernal,Widowmaker,Summer Showdown: Tournament
96616,39282,Circuit royal,payload,Fits,Seoul Dynasty,Ashe,Summer Showdown: Tournament
96634,39282,Circuit royal,payload,Fits,Seoul Dynasty,Sojourn,Summer Showdown: Tournament
96654,39282,Circuit royal,payload,Fits,Seoul Dynasty,Sombra,Summer Showdown: Tournament
96658,39282,Circuit royal,payload,Fits,Seoul Dynasty,Symmetra,Summer Showdown: Tournament
96681,39282,Circuit royal,payload,Profit,Seoul Dynasty,Brigitte,Summer Showdown: Tournament
96716,39282,Circuit royal,payload,Stalk3r,Seoul Dynasty,Genji,Summer Showdown: Tournament
96753,39282,Circuit royal,payload,Vindaim,Seoul Dynasty,Lucio,Summer Showdown: Tournament
96787,39282,Circuit royal,payload,smurf,Seoul Dynasty,Junker Queen,Summer Showdown: Tournament
96810,39282,Circuit royal,payload,smurf,Seoul Dynasty,Wrecking Ball,Summer Showdown: Tournament
96827,39282,Circuit royal,payload,AimGod,Seoul Infernal,Brigitte,Summer Showdown: Tournament
96859,39282,Circuit royal,payload,FIXA,Seoul Infernal,Lucio,Summer Showdown: Tournament
96892,39282,Circuit royal,payload,Fury,Seoul Infernal,Doomfist,Summer Showdown: Tournament
96896,39282,Circuit royal,payload,Fury,Seoul Infernal,Junker Queen,Summer Showdown: Tournament
96929,39282,Circuit royal,payload,MN3,Seoul Infernal,Ashe,Summer Showdown: Tournament
96947,39282,Circuit royal,payload,MN3,Seoul Infernal,Sojourn,Summer Showdown: Tournament
96983,39282,Circuit royal,payload,ZEST,Seoul Infernal,Genji,Summer Showdown: Tournament
97013,39282,New Queen Street,push,Fits,Seoul Dynasty,Sojourn,Summer Showdown: Tournament
97047,39282,New Queen Street,push,Profit,Seoul Dynasty,Brigitte,Summer Showdown: Tournament
97078,39282,New Queen Street,push,Stalk3r,Seoul Dynasty,Genji,Summer Showdown: Tournament
97116,39282,New Queen Street,push,Vindaim,Seoul Dynasty,Lucio,Summer Showdown: Tournament
97159,39282,New Queen Street,push,smurf,Seoul Dynasty,Junker Queen,Summer Showdown: Tournament
97198,39282,New Queen Street,push,AimGod,Seoul Infernal,Brigitte,Summer Showdown: Tournament
97235,39282,New Queen Street,push,FIXA,Seoul Infernal,Lucio,Summer Showdown: Tournament
97279,39282,New Queen Street,push,Fury,Seoul Infernal,Junker Queen,Summer Showdown: Tournament
97323,39282,New Queen Street,push,MN3,Seoul Infernal,Sojourn,Summer Showdown: Tournament
97361,39282,New Queen Street,push,ZEST,Seoul Infernal,Genji,Summer Showdown: Tournament
97396,39282,Oasis,control,Fits,Seoul Dynasty,Sojourn,Summer Showdown: Tournament
97419,39282,Oasis,control,Fits,Seoul Dynasty,Symmetra,Summer Showdown: Tournament
97438,39282,Oasis,control,Profit,Seoul Dynasty,Brigitte,Summer Showdown: Tournament
97476,39282,Oasis,control,Stalk3r,Seoul Dynasty,Genji,Summer Showdown: Tournament
97509,39282,Oasis,control,Vindaim,Seoul Dynasty,Lucio,Summer Showdown: Tournament
97544,39282,Oasis,control,smurf,Seoul Dynasty,Junker Queen,Summer Showdown: Tournament
97589,39282,Oasis,control,AimGod,Seoul Infernal,Brigitte,Summer Showdown: Tournament
97626,39282,Oasis,control,FIXA,Seoul Infernal,Lucio,Summer Showdown: Tournament
97664,39282,Oasis,control,Fury,Seoul Infernal,Junker Queen,Summer Showdown: Tournament
97703,39282,Oasis,control,MN3,Seoul Infernal,Sojourn,Summer Showdown: Tournament
97734,39282,Oasis,control,ZEST,Seoul Infernal,Genji,Summer Showdown: Tournament
97755,39282,Oasis,control,ZEST,Seoul Infernal,Tracer,Summer Showdown: Tournament
97787,39265,Lijiang Tower,control,ChiYo,Dallas Fuel,Lucio,Summer Showdown: Tournament
97827,39265,Lijiang Tower,control,Edison,Dallas Fuel,Sojourn,Summer Showdown: Tournament
97864,39265,Lijiang Tower,control,Fielder,Dallas Fuel,Brigitte,Summer Showdown: Tournament
97898,39265,Lijiang Tower,control,Hanbin,Dallas Fuel,Junker Queen,Summer Showdown: Tournament
97934,39265,Lijiang Tower,control,SP9RK1E,Dallas Fuel,Genji,Summer Showdown: Tournament
97959,39265,Lijiang Tower,control,SP9RK1E,Dallas Fuel,Symmetra,Summer Showdown: Tournament
97976,39265,Lijiang Tower,control,Admiral,London Spitfire,Lucio,Summer Showdown: Tournament
98005,39265,Lijiang Tower,control,Admiral,London Spitfire,Zenyatta,Summer Showdown: Tournament
98022,39265,Lijiang Tower,control,Backbone,London Spitfire,Genji,Summer Showdown: Tournament
98055,39265,Lijiang Tower,control,Hadi,London Spitfire,Junker Queen,Summer Showdown: Tournament
98080,39265,Lijiang Tower,control,Hadi,London Spitfire,Winston,Summer Showdown: Tournament
98082,39265,Lijiang Tower,control,Hadi,London Spitfire,Wrecking Ball,Summer Showdown: Tournament
98107,39265,Lijiang Tower,control,Landon,London Spitfire,Brigitte,Summer Showdown: Tournament
98127,39265,Lijiang Tower,control,Landon,London Spitfire,Lucio,Summer Showdown: Tournament
98139,39265,Lijiang Tower,control,SparkR,London Spitfire,Sojourn,Summer Showdown: Tournament
98176,39265,Paraíso,hybrid,ChiYo,Dallas Fuel,Lucio,Summer Showdown: Tournament
98210,39265,Paraíso,hybrid,Edison,Dallas Fuel,Ashe,Summer Showdown: Tournament
98249,39265,Paraíso,hybrid,Fielder,Dallas Fuel,Brigitte,Summer Showdown: Tournament
98270,39265,Paraíso,hybrid,Hanbin,Dallas Fuel,Doomfist,Summer Showdown: Tournament
98289,39265,Paraíso,hybrid,Hanbin,Dallas Fuel,Junker Queen,Summer Showdown: Tournament
98322,39265,Paraíso,hybrid,SP9RK1E,Dallas Fuel,Genji,Summer Showdown: Tournament
98358,39265,Paraíso,hybrid,Admiral,London Spitfire,Lucio,Summer Showdown: Tournament
98398,39265,Paraíso,hybrid,Backbone,London Spitfire,Genji,Summer Showdown: Tournament
98418,39265,Paraíso,hybrid,Backbone,London Spitfire,Widowmaker,Summer Showdown: Tournament
98435,39265,Paraíso,hybrid,Hadi,London Spitfire,Junker Queen,Summer Showdown: Tournament
98463,39265,Paraíso,hybrid,Landon,London Spitfire,Brigitte,Summer Showdown: Tournament
98492,39265,Paraíso,hybrid,SparkR,London Spitfire,Sojourn,Summer Showdown: Tournament
98525,39265,Circuit royal,payload,ChiYo,Dallas Fuel,Lucio,Summer Showdown: Tournament
98565,39265,Circuit royal,payload,Edison,Dallas Fuel,Ashe,Summer Showdown: Tournament
98596,39265,Circuit royal,payload,Edison,Dallas Fuel,Sojourn,Summer Showdown: Tournament
98629,39265,Circuit royal,payload,Fielder,Dallas Fuel,Brigitte,Summer Showdown: Tournament
98663,39265,Circuit royal,payload,Hanbin,Dallas Fuel,Junker Queen,Summer Showdown: Tournament
98705,39265,Circuit royal,payload,SP9RK1E,Dallas Fuel,Genji,Summer Showdown: Tournament
98740,39265,Circuit royal,payload,Admiral,London Spitfire,Lucio,Summer Showdown: Tournament
98778,39265,Circuit royal,payload,Backbone,London Spitfire,Genji,Summer Showdown: Tournament
98813,39265,Circuit royal,payload,Hadi,London Spitfire,Junker Queen,Summer Showdown: Tournament
98852,39265,Circuit royal,payload,Landon,London Spitfire,Brigitte,Summer Showdown: Tournament
98878,39265,Circuit royal,payload,SparkR,London Spitfire,Sojourn,Summer Showdown: Tournament
98915,39265,New Queen Street,push,ChiYo,Dallas Fuel,Lucio,Summer Showdown: Tournament
98956,39265,New Queen Street,push,Edison,Dallas Fuel,Sojourn,Summer Showdown: Tournament
98989,39265,New Queen Street,push,Fielder,Dallas Fuel,Brigitte,Summer Showdown: Tournament
99017,39265,New Queen Street,push,Hanbin,Dallas Fuel,Junker Queen,Summer Showdown: Tournament
99049,39265,New Queen Street,push,SP9RK1E,Dallas Fuel,Genji,Summer Showdown: Tournament
99090,39265,New Queen Street,push,Admiral,London Spitfire,Lucio,Summer Showdown: Tournament
99135,39265,New Queen Street,push,Backbone,London Spitfire,Genji,Summer Showdown: Tournament
99171,39265,New Queen Street,push,Hadi,London Spitfire,Junker Queen,Summer Showdown: Tournament
99201,39265,New Queen Street,push,Landon,London Spitfire,Brigitte,Summer Showdown: Tournament
99231,39265,New Queen Street,push,SparkR,London Spitfire,Sojourn,Summer Showdown: Tournament
99265,39273,Lijiang Tower,control,Danteh,Houston Outlaws,Doomfist,Summer Showdown: Tournament
99280,39273,Lijiang Tower,control,Danteh,Houston Outlaws,Junker Queen,Summer Showdown: Tournament
99318,39273,Lijiang Tower,control,Lastro,Houston Outlaws,Brigitte,Summer Showdown: Tournament
99349,39273,Lijiang Tower,control,Lep,Houston Outlaws,Lucio,Summer Showdown: Tournament
99386,39273,Lijiang Tower,control,MER1T,Houston Outlaws,Sojourn,Summer Showdown: Tournament
99412,39273,Lijiang Tower,control,PELICAN,Houston Outlaws,Genji,Summer Showdown: Tournament
99450,39273,Lijiang Tower,control,Coluge,San Francisco Shock,Junker Queen,Summer Showdown: Tournament
99482,39273,Lijiang Tower,control,FiNN,San Francisco Shock,Brigitte,Summer Showdown: Tournament
99518,39273,Lijiang Tower,control,Kilo,San Francisco Shock,Sojourn,Summer Showdown: Tournament
99541,39273,Lijiang Tower,control,Kilo,San Francisco Shock,Symmetra,Summer Showdown: Tournament
99562,39273,Lijiang Tower,control,Proper,San Francisco Shock,Genji,Summer Showdown: Tournament
99597,39273,Lijiang Tower,control,Viol2t,San Francisco Shock,Lucio,Summer Showdown: Tournament
99634,39273,Hollywood,hybrid,Danteh,Houston Outlaws,Junker Queen,Summer Showdown: Tournament
99674,39273,Hollywood,hybrid,Lastro,Houston Outlaws,Brigitte,Summer Showdown: Tournament
99711,39273,Hollywood,hybrid,Lep,Houston Outlaws,Lucio,Summer Showdown: Tournament
99747,39273,Hollywood,hybrid,MER1T,Houston Outlaws,Ashe,Summer Showdown: Tournament
99779,39273,Hollywood,hybrid,PELICAN,Houston Outlaws,Genji,Summer Showdown: Tournament
99807,39273,Hollywood,hybrid,Coluge,San Francisco Shock,Junker Queen,Summer Showdown: Tournament
99849,39273,Hollywood,hybrid,FiNN,San Francisco Shock,Brigitte,Summer Showdown: Tournament
99882,39273,Hollywood,hybrid,Kilo,San Francisco Shock,Ashe,Summer Showdown: Tournament
99904,39273,Hollywood,hybrid,Kilo,San Francisco Shock,Sojourn,Summer Showdown: Tournament
99924,39273,Hollywood,hybrid,Kilo,San Francisco Shock,Widowmaker,Summer Showdown: Tournament
99942,39273,Hollywood,hybrid,Proper,San Francisco Shock,Genji,Summer Showdown: Tournament
99976,39273,Hollywood,hybrid,Viol2t,San Francisco Shock,Lucio,Summer Showdown: Tournament
100010,39273,Circuit royal,payload,Danteh,Houston Outlaws,Junker Queen,Summer Showdown: Tournament
100050,39273,Circuit royal,payload,Lastro,Houston Outlaws,Brigitte,Summer Showdown: Tournament
100083,39273,Circuit royal,payload,Lep,Houston Outlaws,Lucio,Summer Showdown: Tournament
100128,39273,Circuit royal,payload,MER1T,Houston Outlaws,Ashe,Summer Showdown: Tournament
100160,39273,Circuit royal,payload,PELICAN,Houston Outlaws,Genji,Summer Showdown: Tournament
100191,39273,Circuit royal,payload,Coluge,San Francisco Shock,Junker Queen,Summer Showdown: Tournament
100229,39273,Circuit royal,payload,FiNN,San Francisco Shock,Brigitte,Summer Showdown: Tournament
100253,39273,Circuit royal,payload,Kilo,San Francisco Shock,Sojourn,Summer Showdown: Tournament
100288,39273,Circuit royal,payload,Proper,San Francisco Shock,Genji,Summer Showdown: Tournament
100323,39273,Circuit royal,payload,Viol2t,San Francisco Shock,Lucio,Summer Showdown: Tournament
100360,39273,New Queen Street,push,Danteh,Houston Outlaws,Junker Queen,Summer Showdown: Tournament
100401,39273,New Queen Street,push,Lastro,Houston Outlaws,Brigitte,Summer Showdown: Tournament
100434,39273,New Queen Street,push,Lep,Houston Outlaws,Lucio,Summer Showdown: Tournament
100472,39273,New Queen Street,push,MER1T,Houston Outlaws,Sojourn,Summer Showdown: Tournament
100508,39273,New Queen Street,push,PELICAN,Houston Outlaws,Genji,Summer Showdown: Tournament
100544,39273,New Queen Street,push,Coluge,San Francisco Shock,Junker Queen,Summer Showdown: Tournament
100578,39273,New Queen Street,push,FiNN,San Francisco Shock,Brigitte,Summer Showdown: Tournament
100615,39273,New Queen Street,push,Kilo,San Francisco Shock,Sojourn,Summer Showdown: Tournament
100648,39273,New Queen Street,push,Proper,San Francisco Shock,Genji,Summer Showdown: Tournament
100684,39273,New Queen Street,push,Viol2t,San Francisco Shock,Lucio,Summer Showdown: Tournament
100723,39274,Lijiang Tower,control,Checkmate,Florida Mayhem,Genji,Summer Showdown: Tournament
100747,39274,Lijiang Tower,control,Checkmate,Florida Mayhem,Pharah,Summer Showdown: Tournament
100773,39274,Lijiang Tower,control,Hydron,Florida Mayhem,Sojourn,Summer Showdown: Tournament
100803,39274,Lijiang Tower,control,Hydron,Florida Mayhem,Symmetra,Summer Showdown: Tournament
100810,39274,Lijiang Tower,control,Hydron,Florida Mayhem,Tracer,Summer Showdown: Tournament
100833,39274,Lijiang Tower,control,Rupal,Florida Mayhem,Brigitte,Summer Showdown: Tournament
100865,39274,Lijiang Tower,control,SirMajed,Florida Mayhem,Lucio,Summer Showdown: Tournament
100911,39274,Lijiang Tower,control,Someone,Florida Mayhem,Junker Queen,Summer Showdown: Tournament
100945,39274,Lijiang Tower,control,Aspire,Vancouver Titans,Sojourn,Summer Showdown: Tournament
100970,39274,Lijiang Tower,control,Aspire,Vancouver Titans,Symmetra,Summer Showdown: Tournament
100991,39274,Lijiang Tower,control,Aztac,Vancouver Titans,Brigitte,Summer Showdown: Tournament
101025,39274,Lijiang Tower,control,Masaa,Vancouver Titans,Lucio,Summer Showdown: Tournament
101062,39274,Lijiang Tower,control,MirroR,Vancouver Titans,Junker Queen,Summer Showdown: Tournament
101094,39274,Lijiang Tower,control,k1ng,Vancouver Titans,Genji,Summer Showdown: Tournament
101118,39274,Lijiang Tower,control,k1ng,Vancouver Titans,Symmetra,Summer Showdown: Tournament
101139,39274,Paraíso,hybrid,Checkmate,Florida Mayhem,Genji,Summer Showdown: Tournament
101173,39274,Paraíso,hybrid,Hydron,Florida Mayhem,Sojourn,Summer Showdown: Tournament
101202,39274,Paraíso,hybrid,Hydron,Florida Mayhem,Widowmaker,Summer Showdown: Tournament
101229,39274,Paraíso,hybrid,Rupal,Florida Mayhem,Brigitte,Summer Showdown: Tournament
101250,39274,Paraíso,hybrid,Rupal,Florida Mayhem,Moira,Summer Showdown: Tournament
101275,39274,Paraíso,hybrid,SirMajed,Florida Mayhem,Baptiste,Summer Showdown: Tournament
101280,39274,Paraíso,hybrid,SirMajed,Florida Mayhem,Lucio,Summer Showdown: Tournament
101303,39274,Paraíso,hybrid,SirMajed,Florida Mayhem,Moira,Summer Showdown: Tournament
101324,39274,Paraíso,hybrid,Someone,Florida Mayhem,Junker Queen,Summer Showdown: Tournament
101361,39274,Paraíso,hybrid,Aspire,Vancouver Titans,Ashe,Summer Showdown: Tournament
101383,39274,Paraíso,hybrid,Aspire,Vancouver Titans,Sojourn,Summer Showdown: Tournament
101407,39274,Paraíso,hybrid,Aspire,Vancouver Titans,Widowmaker,Summer Showdown: Tournament
101423,39274,Paraíso,hybrid,Aztac,Vancouver Titans,Brigitte,Summer Showdown: Tournament
101448,39274,Paraíso,hybrid,Masaa,Vancouver Titans,Lucio,Summer Showdown: Tournament
101485,39274,Paraíso,hybrid,MirroR,Vancouver Titans,Junker Queen,Summer Showdown: Tournament
101516,39274,Paraíso,hybrid,k1ng,Vancouver Titans,Echo,Summer Showdown: Tournament
101519,39274,Paraíso,hybrid,k1ng,Vancouver Titans,Genji,Summer Showdown: Tournament
101552,39274,Circuit royal,payload,Checkmate,Florida Mayhem,Ashe,Summer Showdown: Tournament
101566,39274,Circuit royal,payload,Checkmate,Florida Mayhem,Genji,Summer Showdown: Tournament
101590,39274,Circuit royal,payload,Checkmate,Florida Mayhem,Symmetra,Summer Showdown: Tournament
101610,39274,Circuit royal,payload,Hydron,Florida Mayhem,Sojourn,Summer Showdown: Tournament
101647,39274,Circuit royal,payload,Rupal,Florida Mayhem,Brigitte,Summer Showdown: Tournament
101676,39274,Circuit royal,payload,SirMajed,Florida Mayhem,Lucio,Summer Showdown: Tournament
101713,39274,Circuit royal,payload,Someone,Florida Mayhem,Junker Queen,Summer Showdown: Tournament
101754,39274,Circuit royal,payload,Aspire,Vancouver Titans,Sojourn,Summer Showdown: Tournament
101780,39274,Circuit royal,payload,Aztac,Vancouver Titans,Brigitte,Summer Showdown: Tournament
101822,39274,Circuit royal,payload,Masaa,Vancouver Titans,Lucio,Summer Showdown: Tournament
101857,39274,Circuit royal,payload,MirroR,Vancouver Titans,Doomfist,Summer Showdown: Tournament
101866,39274,Circuit royal,payload,MirroR,Vancouver Titans,Junker Queen,Summer Showdown: Tournament
101901,39274,Circuit royal,payload,k1ng,Vancouver Titans,Genji,Summer Showdown: Tournament
