,esports_match_id,map_name,map_type,player_name,team_name,hero_name,tournament_title
98204,39018,Midtown,hybrid,Diya,Los Angeles Valiant,Soldier: 76,Kickoff Clash: Qualifiers
98238,39018,Midtown,hybrid,INNOVATION,Los Angeles Valiant,Mei,Kickoff Clash: Qualifiers
98272,39018,Midtown,hybrid,Lengsa,Los Angeles Valiant,Lucio,Kickoff Clash: Qualifiers
98312,39018,Midtown,hybrid,SASIN,Los Angeles Valiant,Zarya,Kickoff Clash: Qualifiers
98355,39018,New Queen Street,push,Daizi,Chengdu Hunters,Zarya,Kickoff Clash: Qualifiers
98390,39018,New Queen Street,push,Jinmu,Chengdu Hunters,Genji,Kickoff Clash: Qualifiers
98408,39018,New Queen Street,push,Jinmu,Chengdu Hunters,Pharah,Kickoff Clash: Qualifiers
98443,39018,New Queen Street,push,Leave,Chengdu Hunters,Soldier: 76,Kickoff Clash: Qualifiers
98478,39018,New Queen Street,push,Mmonk,Chengdu Hunters,Ana,Kickoff Clash: Qualifiers
98521,39018,New Queen Street,push,Nisha,Chengdu Hunters,Lucio,Kickoff Clash: Qualifiers
98539,39018,New Queen Street,push,Nisha,Chengdu Hunters,Mercy,Kickoff Clash: Qualifiers
98574,39018,New Queen Street,push,ColdesT,Los Angeles Valiant,Ana,Kickoff Clash: Qualifiers
98611,39018,New Queen Street,push,Diya,Los Angeles Valiant,Soldier: 76,Kickoff Clash: Qualifiers
98645,39018,New Queen Street,push,INNOVATION,Los Angeles Valiant,Mei,Kickoff Clash: Qualifiers
98687,39018,New Queen Street,push,Lengsa,Los Angeles Valiant,Lucio,Kickoff Clash: Qualifiers
98723,39018,New Queen Street,push,SASIN,Los Angeles Valiant,Zarya,Kickoff Clash: Qualifiers
98755,39023,Ilios,control,AlphaYi,Hangzhou Spark,Echo,Kickoff Clash: Qualifiers
98779,39023,Ilios,control,AlphaYi,Hangzhou Spark,Genji,Kickoff Clash: Qualifiers
98796,39023,Ilios,control,AlphaYi,Hangzhou Spark,Tracer,Kickoff Clash: Qualifiers
98818,39023,Ilios,control,BERNAR,Hangzhou Spark,D.Va,Kickoff Clash: Qualifiers
98836,39023,Ilios,control,BERNAR,Hangzhou Spark,Doomfist,Kickoff Clash: Qualifiers
98839,39023,Ilios,control,BERNAR,Hangzhou Spark,Reinhardt,Kickoff Clash: Qualifiers
98856,39023,Ilios,control,BERNAR,Hangzhou Spark,Winston,Kickoff Clash: Qualifiers
98869,39023,Ilios,control,BERNAR,Hangzhou Spark,Zarya,Kickoff Clash: Qualifiers
98901,39023,Ilios,control,Superich,Hangzhou Spark,Lucio,Kickoff Clash: Qualifiers
98925,39023,Ilios,control,Superich,Hangzhou Spark,Mercy,Kickoff Clash: Qualifiers
98951,39023,Ilios,control,irony,Hangzhou Spark,Ana,Kickoff Clash: Qualifiers
98984,39023,Ilios,control,shy,Hangzhou Spark,Ashe,Kickoff Clash: Qualifiers
99007,39023,Ilios,control,shy,Hangzhou Spark,Soldier: 76,Kickoff Clash: Qualifiers
99029,39023,Ilios,control,shy,Hangzhou Spark,Symmetra,Kickoff Clash: Qualifiers
99035,39023,Ilios,control,shy,Hangzhou Spark,Widowmaker,Kickoff Clash: Qualifiers
99056,39023,Ilios,control,AimGod,Seoul Infernal,Ana,Kickoff Clash: Qualifiers
99098,39023,Ilios,control,FIXA,Seoul Infernal,Brigitte,Kickoff Clash: Qualifiers
99104,39023,Ilios,control,FIXA,Seoul Infernal,Lucio,Kickoff Clash: Qualifiers
99129,39023,Ilios,control,FIXA,Seoul Infernal,Mercy,Kickoff Clash: Qualifiers
99156,39023,Ilios,control,Fury,Seoul Infernal,D.Va,Kickoff Clash: Qualifiers
99175,39023,Ilios,control,Fury,Seoul Infernal,Doomfist,Kickoff Clash: Qualifiers
99184,39023,Ilios,control,Fury,Seoul Infernal,Zarya,Kickoff Clash: Qualifiers
99215,39023,Ilios,control,MN3,Seoul Infernal,Ashe,Kickoff Clash: Qualifiers
99242,39023,Ilios,control,MN3,Seoul Infernal,Cassidy,Kickoff Clash: Qualifiers
99255,39023,Ilios,control,MN3,Seoul Infernal,Reaper,Kickoff Clash: Qualifiers
99277,39023,Ilios,control,MN3,Seoul Infernal,Symmetra,Kickoff Clash: Qualifiers
99286,39023,Ilios,control,MN3,Seoul Infernal,Widowmaker,Kickoff Clash: Qualifiers
99302,39023,Ilios,control,ZEST,Seoul Infernal,Echo,Kickoff Clash: Qualifiers
99324,39023,Ilios,control,ZEST,Seoul Infernal,Genji,Kickoff Clash: Qualifiers
99350,39023,Ilios,control,ZEST,Seoul Infernal,Symmetra,Kickoff Clash: Qualifiers
99358,39023,Ilios,control,ZEST,Seoul Infernal,Tracer,Kickoff Clash: Qualifiers
99393,39023,Route 66,payload,AlphaYi,Hangzhou Spark,Genji,Kickoff Clash: Qualifiers
99417,39023,Route 66,payload,AlphaYi,Hangzhou Spark,Reaper,Kickoff Clash: Qualifiers
99424,39023,Route 66,payload,AlphaYi,Hangzhou Spark,Tracer,Kickoff Clash: Qualifiers
99460,39023,Route 66,payload,BERNAR,Hangzhou Spark,Zarya,Kickoff Clash: Qualifiers
99497,39023,Route 66,payload,Superich,Hangzhou Spark,Lucio,Kickoff Clash: Qualifiers
99537,39023,Route 66,payload,irony,Hangzhou Spark,Ana,Kickoff Clash: Qualifiers
99575,39023,Route 66,payload,shy,Hangzhou Spark,Bastion,Kickoff Clash: Qualifiers
99589,39023,Route 66,payload,shy,Hangzhou Spark,Reaper,Kickoff Clash: Qualifiers
99601,39023,Route 66,payload,shy,Hangzhou Spark,Soldier: 76,Kickoff Clash: Qualifiers
99624,39023,Route 66,payload,shy,Hangzhou Spark,Widowmaker,Kickoff Clash: Qualifiers
99644,39023,Route 66,payload,AimGod,Seoul Infernal,Ana,Kickoff Clash: Qualifiers
99672,39023,Route 66,payload,AimGod,Seoul Infernal,Moira,Kickoff Clash: Qualifiers
99684,39023,Route 66,payload,AimGod,Seoul Infernal,Zenyatta,Kickoff Clash: Qualifiers
99717,39023,Route 66,payload,Belosrea,Seoul Infernal,Doomfist,Kickoff Clash: Qualifiers
99731,39023,Route 66,payload,Belosrea,Seoul Infernal,Winston,Kickoff Clash: Qualifiers
99761,39023,Route 66,payload,Belosrea,Seoul Infernal,Wrecking Ball,Kickoff Clash: Qualifiers
99800,39023,Route 66,payload,FIXA,Seoul Infernal,Brigitte,Kickoff Clash: Qualifiers
99818,39023,Route 66,payload,FIXA,Seoul Infernal,Lucio,Kickoff Clash: Qualifiers
99855,39023,Route 66,payload,MN3,Seoul Infernal,Ashe,Kickoff Clash: Qualifiers
99876,39023,Route 66,payload,MN3,Seoul Infernal,Mei,Kickoff Clash: Qualifiers
99881,39023,Route 66,payload,MN3,Seoul Infernal,Reaper,Kickoff Clash: Qualifiers
99892,39023,Route 66,payload,MN3,Seoul Infernal,Soldier: 76,Kickoff Clash: Qualifiers
99921,39023,Route 66,payload,MN3,Seoul Infernal,Tracer,Kickoff Clash: Qualifiers
99925,39023,Route 66,payload,MN3,Seoul Infernal,Widowmaker,Kickoff Clash: Qualifiers
99963,39023,Route 66,payload,ZEST,Seoul Infernal,Genji,Kickoff Clash: Qualifiers
99984,39023,Route 66,payload,ZEST,Seoul Infernal,Tracer,Kickoff Clash: Qualifiers
100017,39023,King's Row,hybrid,AlphaYi,Hangzhou Spark,Echo,Kickoff Clash: Qualifiers
100042,39023,King's Row,hybrid,AlphaYi,Hangzhou Spark,Genji,Kickoff Clash: Qualifiers
100063,39023,King's Row,hybrid,AlphaYi,Hangzhou Spark,Pharah,Kickoff Clash: Qualifiers
100084,39023,King's Row,hybrid,BERNAR,Hangzhou Spark,Doomfist,Kickoff Clash: Qualifiers
100089,39023,King's Row,hybrid,BERNAR,Hangzhou Spark,Zarya,Kickoff Clash: Qualifiers
100131,39023,King's Row,hybrid,Superich,Hangzhou Spark,Brigitte,Kickoff Clash: Qualifiers
100149,39023,King's Row,hybrid,Superich,Hangzhou Spark,Mercy,Kickoff Clash: Qualifiers
100181,39023,King's Row,hybrid,irony,Hangzhou Spark,Ana,Kickoff Clash: Qualifiers
100214,39023,King's Row,hybrid,shy,Hangzhou Spark,Soldier: 76,Kickoff Clash: Qualifiers
100244,39023,King's Row,hybrid,shy,Hangzhou Spark,Widowmaker,Kickoff Clash: Qualifiers
100280,39023,King's Row,hybrid,AimGod,Seoul Infernal,Ana,Kickoff Clash: Qualifiers
100315,39023,King's Row,hybrid,FIXA,Seoul Infernal,Brigitte,Kickoff Clash: Qualifiers
100343,39023,King's Row,hybrid,Fury,Seoul Infernal,Zarya,Kickoff Clash: Qualifiers
100376,39023,King's Row,hybrid,MN3,Seoul Infernal,Cassidy,Kickoff Clash: Qualifiers
100386,39023,King's Row,hybrid,MN3,Seoul Infernal,Hanzo,Kickoff Clash: Qualifiers
100404,39023,King's Row,hybrid,MN3,Seoul Infernal,Widowmaker,Kickoff Clash: Qualifiers
100440,39023,King's Row,hybrid,ZEST,Seoul Infernal,Echo,Kickoff Clash: Qualifiers
100467,39023,King's Row,hybrid,ZEST,Seoul Infernal,Genji,Kickoff Clash: Qualifiers
100482,39023,King's Row,hybrid,ZEST,Seoul Infernal,Tracer,Kickoff Clash: Qualifiers
100507,39023,Colosseo,push,AlphaYi,Hangzhou Spark,Reaper,Kickoff Clash: Qualifiers
100541,39023,Colosseo,push,BERNAR,Hangzhou Spark,Zarya,Kickoff Clash: Qualifiers
100580,39023,Colosseo,push,Superich,Hangzhou Spark,Lucio,Kickoff Clash: Qualifiers
100618,39023,Colosseo,push,irony,Hangzhou Spark,Ana,Kickoff Clash: Qualifiers
100652,39023,Colosseo,push,shy,Hangzhou Spark,Soldier: 76,Kickoff Clash: Qualifiers
100683,39023,Colosseo,push,AimGod,Seoul Infernal,Ana,Kickoff Clash: Qualifiers
100724,39023,Colosseo,push,Belosrea,Seoul Infernal,Winston,Kickoff Clash: Qualifiers
100755,39023,Colosseo,push,FIXA,Seoul Infernal,Lucio,Kickoff Clash: Qualifiers
100787,39023,Colosseo,push,ZEST,Seoul Infernal,Genji,Kickoff Clash: Qualifiers
100820,39023,Colosseo,push,carpe,Seoul Infernal,Soldier: 76,Kickoff Clash: Qualifiers
100853,39023,Lijiang Tower,control,AlphaYi,Hangzhou Spark,Genji,Kickoff Clash: Qualifiers
100869,39023,Lijiang Tower,control,AlphaYi,Hangzhou Spark,Symmetra,Kickoff Clash: Qualifiers
100876,39023,Lijiang Tower,control,AlphaYi,Hangzhou Spark,Tracer,Kickoff Clash: Qualifiers
100917,39023,Lijiang Tower,control,Guxue,Hangzhou Spark,Reinhardt,Kickoff Clash: Qualifiers
100928,39023,Lijiang Tower,control,Guxue,Hangzhou Spark,Winston,Kickoff Clash: Qualifiers
100969,39023,Lijiang Tower,control,Superich,Hangzhou Spark,Lucio,Kickoff Clash: Qualifiers
101011,39023,Lijiang Tower,control,irony,Hangzhou Spark,Ana,Kickoff Clash: Qualifiers
101054,39023,Lijiang Tower,control,shy,Hangzhou Spark,Reaper,Kickoff Clash: Qualifiers
101066,39023,Lijiang Tower,control,shy,Hangzhou Spark,Soldier: 76,Kickoff Clash: Qualifiers
101099,39023,Lijiang Tower,control,AimGod,Seoul Infernal,Ana,Kickoff Clash: Qualifiers
101127,39023,Lijiang Tower,control,AimGod,Seoul Infernal,Moira,Kickoff Clash: Qualifiers
101148,39023,Lijiang Tower,control,Belosrea,Seoul Infernal,Doomfist,Kickoff Clash: Qualifiers
101164,39023,Lijiang Tower,control,Belosrea,Seoul Infernal,Winston,Kickoff Clash: Qualifiers
101208,39023,Lijiang Tower,control,FIXA,Seoul Infernal,Lucio,Kickoff Clash: Qualifiers
101250,39023,Lijiang Tower,control,ZEST,Seoul Infernal,Genji,Kickoff Clash: Qualifiers
101268,39023,Lijiang Tower,control,ZEST,Seoul Infernal,Symmetra,Kickoff Clash: Qualifiers
101276,39023,Lijiang Tower,control,ZEST,Seoul Infernal,Tracer,Kickoff Clash: Qualifiers
101315,39023,Lijiang Tower,control,carpe,Seoul Infernal,Soldier: 76,Kickoff Clash: Qualifiers
101352,39008,New Queen Street,push,Crimzo,Boston Uprising,Ana,Kickoff Clash: Qualifiers
101396,39008,New Queen Street,push,Faith,Boston Uprising,Lucio,Kickoff Clash: Qualifiers
101437,39008,New Queen Street,push,Valentine,Boston Uprising,Reaper,Kickoff Clash: Qualifiers
101469,39008,New Queen Street,push,Victoria,Boston Uprising,Soldier: 76,Kickoff Clash: Qualifiers
101502,39008,New Queen Street,push,punk,Boston Uprising,Doomfist,Kickoff Clash: Qualifiers
101506,39008,New Queen Street,push,punk,Boston Uprising,Zarya,Kickoff Clash: Qualifiers
101537,39008,New Queen Street,push,ChiYo,Dallas Fuel,Lucio,Kickoff Clash: Qualifiers
101576,39008,New Queen Street,push,Doha,Dallas Fuel,Soldier: 76,Kickoff Clash: Qualifiers
101611,39008,New Queen Street,push,Edison,Dallas Fuel,Reaper,Kickoff Clash: Qualifiers
101644,39008,New Queen Street,push,Fielder,Dallas Fuel,Ana,Kickoff Clash: Qualifiers
101675,39008,New Queen Street,push,Hanbin,Dallas Fuel,Zarya,Kickoff Clash: Qualifiers
101709,39008,Dorado,payload,Faith,Boston Uprising,Brigitte,Kickoff Clash: Qualifiers
101738,39008,Dorado,payload,ITSAL,Boston Uprising,Winston,Kickoff Clash: Qualifiers
101778,39008,Dorado,payload,MCD,Boston Uprising,Ana,Kickoff Clash: Qualifiers
101818,39008,Dorado,payload,Valentine,Boston Uprising,Genji,Kickoff Clash: Qualifiers
101856,39008,Dorado,payload,Victoria,Boston Uprising,Widowmaker,Kickoff Clash: Qualifiers
101887,39008,Dorado,payload,ChiYo,Dallas Fuel,Brigitte,Kickoff Clash: Qualifiers
101922,39008,Dorado,payload,FEARLESS,Dallas Fuel,Winston,Kickoff Clash: Qualifiers
101964,39008,Dorado,payload,Fielder,Dallas Fuel,Ana,Kickoff Clash: Qualifiers
102007,39008,Dorado,payload,SP9RK1E,Dallas Fuel,Genji,Kickoff Clash: Qualifiers
102042,39008,Dorado,payload,guriyo,Dallas Fuel,Symmetra,Kickoff Clash: Qualifiers
102048,39008,Dorado,payload,guriyo,Dallas Fuel,Widowmaker,Kickoff Clash: Qualifiers
102087,39008,King's Row,hybrid,Crimzo,Boston Uprising,Ana,Kickoff Clash: Qualifiers
102130,39008,King's Row,hybrid,Faith,Boston Uprising,Lucio,Kickoff Clash: Qualifiers
102160,39008,King's Row,hybrid,Valentine,Boston Uprising,Reaper,Kickoff Clash: Qualifiers
102189,39008,King's Row,hybrid,Victoria,Boston Uprising,Soldier: 76,Kickoff Clash: Qualifiers
102203,39008,King's Row,hybrid,Victoria,Boston Uprising,Tracer,Kickoff Clash: Qualifiers
102224,39008,King's Row,hybrid,punk,Boston Uprising,Zarya,Kickoff Clash: Qualifiers
102263,39008,King's Row,hybrid,ChiYo,Dallas Fuel,Lucio,Kickoff Clash: Qualifiers
102297,39008,King's Row,hybrid,Doha,Dallas Fuel,Soldier: 76,Kickoff Clash: Qualifiers
102329,39008,King's Row,hybrid,Edison,Dallas Fuel,Reaper,Kickoff Clash: Qualifiers
102347,39008,King's Row,hybrid,Edison,Dallas Fuel,Widowmaker,Kickoff Clash: Qualifiers
102357,39008,King's Row,hybrid,Fielder,Dallas Fuel,Ana,Kickoff Clash: Qualifiers
102396,39008,King's Row,hybrid,Hanbin,Dallas Fuel,Doomfist,Kickoff Clash: Qualifiers
102403,39008,King's Row,hybrid,Hanbin,Dallas Fuel,Zarya,Kickoff Clash: Qualifiers
102432,39009,New Queen Street,push,Hawk,Atlanta Reign,Doomfist,Kickoff Clash: Qualifiers
102447,39009,New Queen Street,push,Hawk,Atlanta Reign,Zarya,Kickoff Clash: Qualifiers
102477,39009,New Queen Street,push,Kai,Atlanta Reign,Soldier: 76,Kickoff Clash: Qualifiers
102504,39009,New Queen Street,push,Ojee,Atlanta Reign,Lucio,Kickoff Clash: Qualifiers
102538,39009,New Queen Street,push,UltraViolet,Atlanta Reign,Ana,Kickoff Clash: Qualifiers
102577,39009,New Queen Street,push,nero,Atlanta Reign,Genji,Kickoff Clash: Qualifiers
102597,39009,New Queen Street,push,nero,Atlanta Reign,Reaper,Kickoff Clash: Qualifiers
102630,39009,New Queen Street,push,FunnyAstro,Los Angeles Gladiators,Lucio,Kickoff Clash: Qualifiers
102672,39009,New Queen Street,push,Patiphan,Los Angeles Gladiators,Mei,Kickoff Clash: Qualifiers
102714,39009,New Queen Street,push,Reiner,Los Angeles Gladiators,Reinhardt,Kickoff Clash: Qualifiers
102746,39009,New Queen Street,push,kevster,Los Angeles Gladiators,Soldier: 76,Kickoff Clash: Qualifiers
102783,39009,New Queen Street,push,shu,Los Angeles Gladiators,Baptiste,Kickoff Clash: Qualifiers
102819,39009,Circuit royal,payload,Hawk,Atlanta Reign,Doomfist,Kickoff Clash: Qualifiers
102826,39009,Circuit royal,payload,Hawk,Atlanta Reign,Sigma,Kickoff Clash: Qualifiers
102850,39009,Circuit royal,payload,Kai,Atlanta Reign,Widowmaker,Kickoff Clash: Qualifiers
102882,39009,Circuit royal,payload,Ojee,Atlanta Reign,Baptiste,Kickoff Clash: Qualifiers
102907,39009,Circuit royal,payload,Ojee,Atlanta Reign,Lucio,Kickoff Clash: Qualifiers
102920,39009,Circuit royal,payload,UltraViolet,Atlanta Reign,Zenyatta,Kickoff Clash: Qualifiers
102946,39009,Circuit royal,payload,Venom,Atlanta Reign,Hanzo,Kickoff Clash: Qualifiers
102965,39009,Circuit royal,payload,Venom,Atlanta Reign,Tracer,Kickoff Clash: Qualifiers
102996,39009,Circuit royal,payload,ANS,Los Angeles Gladiators,Widowmaker,Kickoff Clash: Qualifiers
103032,39009,Circuit royal,payload,SPACE,Los Angeles Gladiators,Sigma,Kickoff Clash: Qualifiers
103058,39009,Circuit royal,payload,kevster,Los Angeles Gladiators,Hanzo,Kickoff Clash: Qualifiers
103093,39009,Circuit royal,payload,shu,Los Angeles Gladiators,Baptiste,Kickoff Clash: Qualifiers
103128,39009,Circuit royal,payload,skewed,Los Angeles Gladiators,Zenyatta,Kickoff Clash: Qualifiers
103170,39009,King's Row,hybrid,Hawk,Atlanta Reign,Doomfist,Kickoff Clash: Qualifiers
103186,39009,King's Row,hybrid,Hawk,Atlanta Reign,Zarya,Kickoff Clash: Qualifiers
103225,39009,King's Row,hybrid,Kai,Atlanta Reign,Hanzo,Kickoff Clash: Qualifiers
103238,39009,King's Row,hybrid,Kai,Atlanta Reign,Reaper,Kickoff Clash: Qualifiers
103250,39009,King's Row,hybrid,Kai,Atlanta Reign,Soldier: 76,Kickoff Clash: Qualifiers
103284,39009,King's Row,hybrid,Ojee,Atlanta Reign,Lucio,Kickoff Clash: Qualifiers
103330,39009,King's Row,hybrid,UltraViolet,Atlanta Reign,Ana,Kickoff Clash: Qualifiers
103368,39009,King's Row,hybrid,nero,Atlanta Reign,Genji,Kickoff Clash: Qualifiers
103414,39009,King's Row,hybrid,FunnyAstro,Los Angeles Gladiators,Lucio,Kickoff Clash: Qualifiers
103446,39009,King's Row,hybrid,Patiphan,Los Angeles Gladiators,Mei,Kickoff Clash: Qualifiers
103468,39009,King's Row,hybrid,Patiphan,Los Angeles Gladiators,Pharah,Kickoff Clash: Qualifiers
103483,39009,King's Row,hybrid,Reiner,Los Angeles Gladiators,Reinhardt,Kickoff Clash: Qualifiers
103518,39009,King's Row,hybrid,kevster,Los Angeles Gladiators,Cassidy,Kickoff Clash: Qualifiers
103526,39009,King's Row,hybrid,kevster,Los Angeles Gladiators,Soldier: 76,Kickoff Clash: Qualifiers
103543,39009,King's Row,hybrid,kevster,Los Angeles Gladiators,Widowmaker,Kickoff Clash: Qualifiers
103569,39009,King's Row,hybrid,shu,Los Angeles Gladiators,Baptiste,Kickoff Clash: Qualifiers
103602,39041,Ilios,control,Coluge,San Francisco Shock,Doomfist,Kickoff Clash: Tournament
103616,39041,Ilios,control,Coluge,San Francisco Shock,Winston,Kickoff Clash: Tournament
103659,39041,Ilios,control,FiNN,San Francisco Shock,Ana,Kickoff Clash: Tournament
103685,39041,Ilios,control,FiNN,San Francisco Shock,Moira,Kickoff Clash: Tournament
103707,39041,Ilios,control,Kilo,San Francisco Shock,Ashe,Kickoff Clash: Tournament
103712,39041,Ilios,control,Kilo,San Francisco Shock,Reaper,Kickoff Clash: Tournament
103729,39041,Ilios,control,Kilo,San Francisco Shock,Soldier: 76,Kickoff Clash: Tournament
103767,39041,Ilios,control,Proper,San Francisco Shock,Echo,Kickoff Clash: Tournament
103791,39041,Ilios,control,Proper,San Francisco Shock,Tracer,Kickoff Clash: Tournament
103811,39041,Ilios,control,Proper,San Francisco Shock,Widowmaker,Kickoff Clash: Tournament
103844,39041,Ilios,control,Viol2t,San Francisco Shock,Lucio,Kickoff Clash: Tournament
103887,39041,Ilios,control,Assassin,Washington Justice,Tracer,Kickoff Clash: Tournament
103919,39041,Ilios,control,Happy,Washington Justice,Reaper,Kickoff Clash: Tournament
103940,39041,Ilios,control,Happy,Washington Justice,Soldier: 76,Kickoff Clash: Tournament
103975,39041,Ilios,control,Krillin,Washington Justice,Ana,Kickoff Clash: Tournament
104005,39041,Ilios,control,Krillin,Washington Justice,Moira,Kickoff Clash: Tournament
104034,39041,Ilios,control,MAG,Washington Justice,Doomfist,Kickoff Clash: Tournament
104052,39041,Ilios,control,MAG,Washington Justice,Winston,Kickoff Clash: Tournament
104093,39041,Ilios,control,OPENER,Washington Justice,Lucio,Kickoff Clash: Tournament
104135,39041,Eichenwalde,hybrid,Coluge,San Francisco Shock,Doomfist,Kickoff Clash: Tournament
104146,39041,Eichenwalde,hybrid,Coluge,San Francisco Shock,Winston,Kickoff Clash: Tournament
104180,39041,Eichenwalde,hybrid,FiNN,San Francisco Shock,Ana,Kickoff Clash: Tournament
104207,39041,Eichenwalde,hybrid,FiNN,San Francisco Shock,Moira,Kickoff Clash: Tournament
104239,39041,Eichenwalde,hybrid,Proper,San Francisco Shock,Genji,Kickoff Clash: Tournament
104256,39041,Eichenwalde,hybrid,Proper,San Francisco Shock,Tracer,Kickoff Clash: Tournament
104289,39041,Eichenwalde,hybrid,Viol2t,San Francisco Shock,Lucio,Kickoff Clash: Tournament
104326,39041,Eichenwalde,hybrid,s9mm,San Francisco Shock,Reaper,Kickoff Clash: Tournament
104350,39041,Eichenwalde,hybrid,s9mm,San Francisco Shock,Soldier: 76,Kickoff Clash: Tournament
104385,39041,Eichenwalde,hybrid,Decay,Washington Justice,Tracer,Kickoff Clash: Tournament
104417,39041,Eichenwalde,hybrid,Happy,Washington Justice,Echo,Kickoff Clash: Tournament
104437,39041,Eichenwalde,hybrid,Happy,Washington Justice,Soldier: 76,Kickoff Clash: Tournament
104473,39041,Eichenwalde,hybrid,Krillin,Washington Justice,Ana,Kickoff Clash: Tournament
104522,39041,Eichenwalde,hybrid,MAG,Washington Justice,Doomfist,Kickoff Clash: Tournament
104538,39041,Eichenwalde,hybrid,MAG,Washington Justice,Winston,Kickoff Clash: Tournament
104577,39041,Eichenwalde,hybrid,OPENER,Washington Justice,Lucio,Kickoff Clash: Tournament
104623,39041,Dorado,payload,Coluge,San Francisco Shock,Winston,Kickoff Clash: Tournament
104671,39041,Dorado,payload,FiNN,San Francisco Shock,Ana,Kickoff Clash: Tournament
104712,39041,Dorado,payload,Kilo,San Francisco Shock,Ashe,Kickoff Clash: Tournament
104733,39041,Dorado,payload,Kilo,San Francisco Shock,Symmetra,Kickoff Clash: Tournament
104744,39041,Dorado,payload,Kilo,San Francisco Shock,Widowmaker,Kickoff Clash: Tournament
104779,39041,Dorado,payload,Proper,San Francisco Shock,Genji,Kickoff Clash: Tournament
104803,39041,Dorado,payload,Proper,San Francisco Shock,Tracer,Kickoff Clash: Tournament
104827,39041,Dorado,payload,Viol2t,San Francisco Shock,Brigitte,Kickoff Clash: Tournament
104859,39041,Dorado,payload,Decay,Washington Justice,Tracer,Kickoff Clash: Tournament
104889,39041,Dorado,payload,Happy,Washington Justice,Symmetra,Kickoff Clash: Tournament
104895,39041,Dorado,payload,Happy,Washington Justice,Widowmaker,Kickoff Clash: Tournament
104925,39041,Dorado,payload,Krillin,Washington Justice,Ana,Kickoff Clash: Tournament
104960,39041,Dorado,payload,MAG,Washington Justice,Winston,Kickoff Clash: Tournament
104996,39041,Dorado,payload,OPENER,Washington Justice,Brigitte,Kickoff Clash: Tournament
105017,39041,Dorado,payload,OPENER,Washington Justice,Lucio,Kickoff Clash: Tournament
105036,39041,New Queen Street,push,Coluge,San Francisco Shock,Winston,Kickoff Clash: Tournament
105075,39041,New Queen Street,push,FiNN,San Francisco Shock,Ana,Kickoff Clash: Tournament
105112,39041,New Queen Street,push,Kilo,San Francisco Shock,Soldier: 76,Kickoff Clash: Tournament
105152,39041,New Queen Street,push,Proper,San Francisco Shock,Tracer,Kickoff Clash: Tournament
105184,39041,New Queen Street,push,Viol2t,San Francisco Shock,Lucio,Kickoff Clash: Tournament
105215,39041,New Queen Street,push,Decay,Washington Justice,Tracer,Kickoff Clash: Tournament
105247,39041,New Queen Street,push,Happy,Washington Justice,Soldier: 76,Kickoff Clash: Tournament
105282,39041,New Queen Street,push,Krillin,Washington Justice,Ana,Kickoff Clash: Tournament
105327,39041,New Queen Street,push,MAG,Washington Justice,Winston,Kickoff Clash: Tournament
105363,39041,New Queen Street,push,OPENER,Washington Justice,Lucio,Kickoff Clash: Tournament
105398,39041,Lijiang Tower,control,Coluge,San Francisco Shock,Doomfist,Kickoff Clash: Tournament
105419,39041,Lijiang Tower,control,Coluge,San Francisco Shock,Winston,Kickoff Clash: Tournament
105457,39041,Lijiang Tower,control,FiNN,San Francisco Shock,Moira,Kickoff Clash: Tournament
105494,39041,Lijiang Tower,control,Proper,San Francisco Shock,Symmetra,Kickoff Clash: Tournament
105498,39041,Lijiang Tower,control,Proper,San Francisco Shock,Tracer,Kickoff Clash: Tournament
105537,39041,Lijiang Tower,control,Viol2t,San Francisco Shock,Lucio,Kickoff Clash: Tournament
105570,39041,Lijiang Tower,control,s9mm,San Francisco Shock,Reaper,Kickoff Clash: Tournament
105600,39041,Lijiang Tower,control,Assassin,Washington Justice,Echo,Kickoff Clash: Tournament
105623,39041,Lijiang Tower,control,Assassin,Washington Justice,Tracer,Kickoff Clash: Tournament
105656,39041,Lijiang Tower,control,Happy,Washington Justice,Reaper,Kickoff Clash: Tournament
105681,39041,Lijiang Tower,control,Krillin,Washington Justice,Moira,Kickoff Clash: Tournament
105721,39041,Lijiang Tower,control,MAG,Washington Justice,Doomfist,Kickoff Clash: Tournament
105745,39041,Lijiang Tower,control,MAG,Washington Justice,Orisa,Kickoff Clash: Tournament
105776,39041,Lijiang Tower,control,OPENER,Washington Justice,Lucio,Kickoff Clash: Tournament
105816,39042,Ilios,control,Gator,Atlanta Reign,Doomfist,Kickoff Clash: Tournament
105820,39042,Ilios,control,Gator,Atlanta Reign,Winston,Kickoff Clash: Tournament
105866,39042,Ilios,control,Kai,Atlanta Reign,Soldier: 76,Kickoff Clash: Tournament
105909,39042,Ilios,control,Ojee,Atlanta Reign,Lucio,Kickoff Clash: Tournament
105949,39042,Ilios,control,UltraViolet,Atlanta Reign,Ana,Kickoff Clash: Tournament
105991,39042,Ilios,control,Venom,Atlanta Reign,Symmetra,Kickoff Clash: Tournament
105997,39042,Ilios,control,Venom,Atlanta Reign,Tracer,Kickoff Clash: Tournament
106039,39042,Ilios,control,Anamo,Florida Mayhem,Lucio,Kickoff Clash: Tournament
106071,39042,Ilios,control,Checkmate,Florida Mayhem,Tracer,Kickoff Clash: Tournament
106113,39042,Ilios,control,Hydron,Florida Mayhem,Soldier: 76,Kickoff Clash: Tournament
