,map_name,player_name,team_name,hero_name
194278,Watchpoint: Gibraltar,Someone,Florida Mayhem,Roadhog
194283,Watchpoint: Gibraltar,Someone,Florida Mayhem,Winston
194325,Watchpoint: Gibraltar,Xzi,Florida Mayhem,Sojourn
194345,Watchpoint: Gibraltar,Xzi,Florida Mayhem,Widowmaker
194378,Watchpoint: Gibraltar,Backbone,London Spitfire,Zenyatta
194413,Watchpoint: Gibraltar,Hadi,London Spitfire,Roadhog
194421,Watchpoint: Gibraltar,Hadi,London Spitfire,Winston
194465,Watchpoint: Gibraltar,Landon,London Spitfire,Ana
194504,Watchpoint: Gibraltar,Shax,London Spitfire,Tracer
194522,Watchpoint: Gibraltar,Shax,London Spitfire,Widowmaker
194534,Watchpoint: Gibraltar,SparkR,London Spitfire,Sojourn
194574,Colosseo,Anamo,Florida Mayhem,Lucio
194619,Colosseo,Checkmate,Florida Mayhem,Genji
194645,Colosseo,Rupal,Florida Mayhem,Ana
194681,Colosseo,Someone,Florida Mayhem,Winston
194718,Colosseo,Xzi,Florida Mayhem,Sojourn
194753,Colosseo,Admiral,London Spitfire,Lucio
194793,Colosseo,Backbone,London Spitfire,Mei
194814,Colosseo,Backbone,London Spitfire,Tracer
194830,Colosseo,Hadi,London Spitfire,Reinhardt
194855,Colosseo,Hadi,London Spitfire,Wrecking Ball
194878,Colosseo,Landon,London Spitfire,Baptiste
194909,Colosseo,SparkR,London Spitfire,Sojourn
194948,Oasis,Anamo,Florida Mayhem,Lucio
194979,Oasis,Checkmate,Florida Mayhem,Genji
194995,Oasis,Checkmate,Florida Mayhem,Symmetra
195006,Oasis,Checkmate,Florida Mayhem,Tracer
195044,Oasis,Rupal,Florida Mayhem,Ana
195093,Oasis,Someone,Florida Mayhem,Doomfist
195113,Oasis,Someone,Florida Mayhem,Winston
195143,Oasis,Xzi,Florida Mayhem,Sojourn
195184,Oasis,Admiral,London Spitfire,Lucio
195224,Oasis,Backbone,London Spitfire,Sombra
195251,Oasis,Hadi,London Spitfire,Reinhardt
195265,Oasis,Hadi,London Spitfire,Wrecking Ball
195296,Oasis,Landon,London Spitfire,Moira
195324,Oasis,SparkR,London Spitfire,Sojourn
195340,Oasis,SparkR,London Spitfire,Symmetra
195346,Oasis,SparkR,London Spitfire,Tracer
195378,Oasis,Danteh,Houston Outlaws,Doomfist
195417,Oasis,Lastro,Houston Outlaws,Zenyatta
195458,Oasis,MER1T,Houston Outlaws,Ashe
195474,Oasis,MER1T,Houston Outlaws,Sojourn
195511,Oasis,PELICAN,Houston Outlaws,Echo
195542,Oasis,PELICAN,Houston Outlaws,Symmetra
195548,Oasis,PELICAN,Houston Outlaws,Tracer
195583,Oasis,ir1s,Houston Outlaws,Ana
195621,Oasis,CH0R0NG,Toronto Defiant,Lucio
195627,Oasis,CH0R0NG,Toronto Defiant,Zenyatta
195664,Oasis,Finale,Toronto Defiant,Symmetra
195668,Oasis,Finale,Toronto Defiant,Tracer
195701,Oasis,Heesu,Toronto Defiant,Ashe
195733,Oasis,MuZe,Toronto Defiant,Wrecking Ball
195773,Oasis,Twilight,Toronto Defiant,Ana
195813,Eichenwalde,Danteh,Houston Outlaws,Doomfist
195852,Eichenwalde,Lastro,Houston Outlaws,Lucio
195856,Eichenwalde,Lastro,Houston Outlaws,Zenyatta
195894,Eichenwalde,MER1T,Houston Outlaws,Ashe
195916,Eichenwalde,MER1T,Houston Outlaws,Sojourn
195947,Eichenwalde,PELICAN,Houston Outlaws,Echo
195961,Eichenwalde,PELICAN,Houston Outlaws,Genji
195982,Eichenwalde,PELICAN,Houston Outlaws,Tracer
196015,Eichenwalde,ir1s,Houston Outlaws,Ana
196057,Eichenwalde,CH0R0NG,Toronto Defiant,Zenyatta
196090,Eichenwalde,Finale,Toronto Defiant,Genji
196105,Eichenwalde,Finale,Toronto Defiant,Tracer
196140,Eichenwalde,HOTBA,Toronto Defiant,Sigma
196160,Eichenwalde,HOTBA,Toronto Defiant,Wrecking Ball
196186,Eichenwalde,HOTBA,Toronto Defiant,Zarya
196217,Eichenwalde,Heesu,Toronto Defiant,Ashe
196245,Eichenwalde,Heesu,Toronto Defiant,Widowmaker
196262,Eichenwalde,Twilight,Toronto Defiant,Ana
196305,Dorado,Lastro,Houston Outlaws,Lucio
196325,Dorado,Lastro,Houston Outlaws,Zenyatta
196366,Dorado,MER1T,Houston Outlaws,Ashe
196390,Dorado,MER1T,Houston Outlaws,Sojourn
196415,Dorado,PELICAN,Houston Outlaws,Echo
196441,Dorado,PELICAN,Houston Outlaws,Tracer
196477,Dorado,Piggy,Houston Outlaws,Sigma
196494,Dorado,Piggy,Houston Outlaws,Winston
196537,Dorado,ir1s,Houston Outlaws,Ana
196578,Dorado,CH0R0NG,Toronto Defiant,Zenyatta
196617,Dorado,Finale,Toronto Defiant,Tracer
196656,Dorado,Heesu,Toronto Defiant,Ashe
196686,Dorado,Heesu,Toronto Defiant,Sojourn
196704,Dorado,Heesu,Toronto Defiant,Widowmaker
196720,Dorado,MuZe,Toronto Defiant,Winston
196762,Dorado,Twilight,Toronto Defiant,Ana
196789,Colosseo,Danteh,Houston Outlaws,Doomfist
196825,Colosseo,Lastro,Houston Outlaws,Zenyatta
196865,Colosseo,MER1T,Houston Outlaws,Ashe
196883,Colosseo,MER1T,Houston Outlaws,Sojourn
196927,Colosseo,PELICAN,Houston Outlaws,Tracer
196964,Colosseo,ir1s,Houston Outlaws,Ana
197004,Colosseo,CH0R0NG,Toronto Defiant,Zenyatta
197042,Colosseo,Finale,Toronto Defiant,Tracer
197072,Colosseo,Heesu,Toronto Defiant,Ashe
197108,Colosseo,MuZe,Toronto Defiant,Doomfist
197124,Colosseo,MuZe,Toronto Defiant,Wrecking Ball
197147,Colosseo,MuZe,Toronto Defiant,Zarya
197181,Colosseo,Twilight,Toronto Defiant,Ana
197226,Lijiang Tower,Danteh,Houston Outlaws,Doomfist
197258,Lijiang Tower,Lastro,Houston Outlaws,Lucio
197275,Lijiang Tower,Lastro,Houston Outlaws,Zenyatta
197315,Lijiang Tower,MER1T,Houston Outlaws,Sojourn
197353,Lijiang Tower,PELICAN,Houston Outlaws,Echo
197374,Lijiang Tower,PELICAN,Houston Outlaws,Genji
197396,Lijiang Tower,PELICAN,Houston Outlaws,Symmetra
197405,Lijiang Tower,PELICAN,Houston Outlaws,Tracer
197442,Lijiang Tower,ir1s,Houston Outlaws,Ana
197478,Lijiang Tower,CH0R0NG,Toronto Defiant,Lucio
197500,Lijiang Tower,CH0R0NG,Toronto Defiant,Zenyatta
197536,Lijiang Tower,Finale,Toronto Defiant,Symmetra
197543,Lijiang Tower,Finale,Toronto Defiant,Tracer
197574,Lijiang Tower,Heesu,Toronto Defiant,Ashe
197608,Lijiang Tower,MuZe,Toronto Defiant,Wrecking Ball
197627,Lijiang Tower,MuZe,Toronto Defiant,Zarya
197660,Lijiang Tower,Twilight,Toronto Defiant,Ana
197698,Oasis,ChiYo,Dallas Fuel,Lucio
197739,Oasis,Edison,Dallas Fuel,Reaper
197769,Oasis,FEARLESS,Dallas Fuel,Winston
197794,Oasis,FEARLESS,Dallas Fuel,Wrecking Ball
197831,Oasis,Fielder,Dallas Fuel,Moira
197867,Oasis,SP9RK1E,Dallas Fuel,Echo
197890,Oasis,SP9RK1E,Dallas Fuel,Genji
197915,Oasis,SP9RK1E,Dallas Fuel,Tracer
197946,Oasis,AimGod,Seoul Infernal,Zenyatta
197981,Oasis,Belosrea,Seoul Infernal,Wrecking Ball
198020,Oasis,FIXA,Seoul Infernal,Brigitte
198040,Oasis,FIXA,Seoul Infernal,Lucio
198057,Oasis,MN3,Seoul Infernal,Symmetra
198062,Oasis,MN3,Seoul Infernal,Tracer
198101,Oasis,ZEST,Seoul Infernal,Echo
198117,Oasis,ZEST,Seoul Infernal,Reaper
198148,King's Row,ChiYo,Dallas Fuel,Brigitte
198166,King's Row,ChiYo,Dallas Fuel,Lucio
198190,King's Row,ChiYo,Dallas Fuel,Zenyatta
198222,King's Row,FEARLESS,Dallas Fuel,Sigma
198236,King's Row,FEARLESS,Dallas Fuel,Winston
198265,King's Row,FEARLESS,Dallas Fuel,Wrecking Ball
198299,King's Row,Fielder,Dallas Fuel,Ana
198326,King's Row,Fielder,Dallas Fuel,Baptiste
198355,King's Row,Fielder,Dallas Fuel,Zenyatta
198396,King's Row,SP9RK1E,Dallas Fuel,Genji
198420,King's Row,SP9RK1E,Dallas Fuel,Tracer
198437,King's Row,guriyo,Dallas Fuel,Ashe
198459,King's Row,guriyo,Dallas Fuel,Reaper
198476,King's Row,guriyo,Dallas Fuel,Sojourn
198497,King's Row,guriyo,Dallas Fuel,Tracer
198512,King's Row,guriyo,Dallas Fuel,Widowmaker
198530,King's Row,AimGod,Seoul Infernal,Zenyatta
198567,King's Row,FIXA,Seoul Infernal,Ana
198594,King's Row,FIXA,Seoul Infernal,Baptiste
198616,King's Row,FIXA,Seoul Infernal,Brigitte
198618,King's Row,FIXA,Seoul Infernal,Lucio
198646,King's Row,Fury,Seoul Infernal,D.Va
198655,King's Row,Fury,Seoul Infernal,Doomfist
198674,King's Row,Fury,Seoul Infernal,Sigma
198705,King's Row,MN3,Seoul Infernal,Ashe
198724,King's Row,MN3,Seoul Infernal,Sojourn
198746,King's Row,MN3,Seoul Infernal,Widowmaker
198778,King's Row,ZEST,Seoul Infernal,Echo
198805,King's Row,ZEST,Seoul Infernal,Genji
198828,King's Row,ZEST,Seoul Infernal,Hanzo
198837,King's Row,ZEST,Seoul Infernal,Tracer
198864,Route 66,ChiYo,Dallas Fuel,Brigitte
198884,Route 66,ChiYo,Dallas Fuel,Lucio
198904,Route 66,Fielder,Dallas Fuel,Zenyatta
198938,Route 66,Hanbin,Dallas Fuel,D.Va
198960,Route 66,Hanbin,Dallas Fuel,Sigma
198994,Route 66,SP9RK1E,Dallas Fuel,Tracer
199029,Route 66,guriyo,Dallas Fuel,Ashe
199057,Route 66,guriyo,Dallas Fuel,Widowmaker
199079,Route 66,AimGod,Seoul Infernal,Zenyatta
199116,Route 66,Belosrea,Seoul Infernal,Doomfist
199126,Route 66,Belosrea,Seoul Infernal,Wrecking Ball
199162,Route 66,FIXA,Seoul Infernal,Ana
199168,Route 66,FIXA,Seoul Infernal,Brigitte
199197,Route 66,MN3,Seoul Infernal,Sojourn
199228,Route 66,MN3,Seoul Infernal,Sombra
199240,Route 66,MN3,Seoul Infernal,Widowmaker
199261,Route 66,ZEST,Seoul Infernal,Hanzo
199267,Route 66,ZEST,Seoul Infernal,Tracer
199304,New Queen Street,ChiYo,Dallas Fuel,Lucio
199354,New Queen Street,FEARLESS,Dallas Fuel,Doomfist
199358,New Queen Street,FEARLESS,Dallas Fuel,Winston
199386,New Queen Street,FEARLESS,Dallas Fuel,Wrecking Ball
199412,New Queen Street,Fielder,Dallas Fuel,Ana
199439,New Queen Street,Fielder,Dallas Fuel,Moira
199475,New Queen Street,SP9RK1E,Dallas Fuel,Genji
199493,New Queen Street,SP9RK1E,Dallas Fuel,Tracer
199525,New Queen Street,guriyo,Dallas Fuel,Sojourn
199552,New Queen Street,guriyo,Dallas Fuel,Sombra
199580,New Queen Street,AimGod,Seoul Infernal,Zenyatta
199615,New Queen Street,Belosrea,Seoul Infernal,Wrecking Ball
199659,New Queen Street,FIXA,Seoul Infernal,Ana
199686,New Queen Street,FIXA,Seoul Infernal,Brigitte
199714,New Queen Street,MN3,Seoul Infernal,Ashe
199741,New Queen Street,MN3,Seoul Infernal,Sombra
199762,New Queen Street,ZEST,Seoul Infernal,Tracer
199797,Oasis,Hawk,Atlanta Reign,Doomfist
199821,Oasis,Hawk,Atlanta Reign,Zarya
199852,Oasis,Kai,Atlanta Reign,Sojourn
199889,Oasis,Ojee,Atlanta Reign,Brigitte
199904,Oasis,Ojee,Atlanta Reign,Zenyatta
199937,Oasis,UltraViolet,Atlanta Reign,Ana
199964,Oasis,UltraViolet,Atlanta Reign,Baptiste
199991,Oasis,Venom,Atlanta Reign,Symmetra
200001,Oasis,Venom,Atlanta Reign,Tracer
200046,Oasis,Creative,Seoul Dynasty,Ana
200096,Oasis,Fits,Seoul Dynasty,Ashe
200131,Oasis,Profit,Seoul Dynasty,Symmetra
200135,Oasis,Profit,Seoul Dynasty,Tracer
200168,Oasis,Vindaim,Seoul Dynasty,Brigitte
200186,Oasis,Vindaim,Seoul Dynasty,Lucio
200190,Oasis,Vindaim,Seoul Dynasty,Moira
200196,Oasis,Vindaim,Seoul Dynasty,Zenyatta
200234,Oasis,smurf,Seoul Dynasty,Doomfist
200260,Oasis,smurf,Seoul Dynasty,Zarya
200301,King's Row,Hawk,Atlanta Reign,Winston
200340,King's Row,Kai,Atlanta Reign,Sojourn
200359,King's Row,Kai,Atlanta Reign,Widowmaker
200376,King's Row,Ojee,Atlanta Reign,Lucio
200385,King's Row,Ojee,Atlanta Reign,Zenyatta
200424,King's Row,UltraViolet,Atlanta Reign,Ana
200465,King's Row,nero,Atlanta Reign,Genji
200485,King's Row,nero,Atlanta Reign,Tracer
200516,King's Row,Creative,Seoul Dynasty,Ana
200570,King's Row,Profit,Seoul Dynasty,Genji
200593,King's Row,Profit,Seoul Dynasty,Tracer
200611,King's Row,Profit,Seoul Dynasty,Widowmaker
200627,King's Row,Stalk3r,Seoul Dynasty,Sojourn
200670,King's Row,Vindaim,Seoul Dynasty,Zenyatta
200711,King's Row,smurf,Seoul Dynasty,Sigma
200730,King's Row,smurf,Seoul Dynasty,Winston
200770,Circuit royal,Hawk,Atlanta Reign,Sigma
200803,Circuit royal,Kai,Atlanta Reign,Widowmaker
200841,Circuit royal,Ojee,Atlanta Reign,Zenyatta
200886,Circuit royal,UltraViolet,Atlanta Reign,Baptiste
200926,Circuit royal,nero,Atlanta Reign,Hanzo
200939,Circuit royal,nero,Atlanta Reign,Sojourn
200957,Circuit royal,nero,Atlanta Reign,Tracer
200990,Circuit royal,Creative,Seoul Dynasty,Moira
200991,Circuit royal,Creative,Seoul Dynasty,Zenyatta
201025,Circuit royal,Fits,Seoul Dynasty,Widowmaker
201056,Circuit royal,Profit,Seoul Dynasty,Genji
201080,Circuit royal,Profit,Seoul Dynasty,Hanzo
201103,Circuit royal,Vindaim,Seoul Dynasty,Baptiste
201132,Circuit royal,Vindaim,Seoul Dynasty,Lucio
201160,Circuit royal,smurf,Seoul Dynasty,Sigma
201194,Colosseo,Hawk,Atlanta Reign,Doomfist
201217,Colosseo,Hawk,Atlanta Reign,Reinhardt
201239,Colosseo,Kai,Atlanta Reign,Sojourn
201286,Colosseo,Ojee,Atlanta Reign,Lucio
201307,Colosseo,Ojee,Atlanta Reign,Zenyatta
201345,Colosseo,UltraViolet,Atlanta Reign,Ana
201366,Colosseo,UltraViolet,Atlanta Reign,Baptiste
201396,Colosseo,nero,Atlanta Reign,Mei
201405,Colosseo,nero,Atlanta Reign,Sombra
201426,Colosseo,nero,Atlanta Reign,Tracer
201461,Colosseo,Creative,Seoul Dynasty,Zenyatta
201496,Colosseo,Profit,Seoul Dynasty,Tracer
201525,Colosseo,Stalk3r,Seoul Dynasty,Sojourn
201570,Colosseo,Vindaim,Seoul Dynasty,Baptiste
201597,Colosseo,Vindaim,Seoul Dynasty,Brigitte
201614,Colosseo,Vindaim,Seoul Dynasty,Lucio
201627,Colosseo,Vindaim,Seoul Dynasty,Moira
201643,Colosseo,smurf,Seoul Dynasty,Wrecking Ball
201681,Lijiang Tower,Hawk,Atlanta Reign,Doomfist
201714,Lijiang Tower,Kai,Atlanta Reign,Sojourn
201754,Lijiang Tower,Ojee,Atlanta Reign,Lucio
201790,Lijiang Tower,UltraViolet,Atlanta Reign,Ana
201819,Lijiang Tower,UltraViolet,Atlanta Reign,Moira
201853,Lijiang Tower,Venom,Atlanta Reign,Symmetra
201859,Lijiang Tower,Venom,Atlanta Reign,Tracer
201893,Lijiang Tower,Creative,Seoul Dynasty,Ana
201931,Lijiang Tower,Profit,Seoul Dynasty,Cassidy
201948,Lijiang Tower,Profit,Seoul Dynasty,Echo
201972,Lijiang Tower,Profit,Seoul Dynasty,Pharah
201987,Lijiang Tower,Profit,Seoul Dynasty,Reaper
201992,Lijiang Tower,Profit,Seoul Dynasty,Symmetra
201996,Lijiang Tower,Profit,Seoul Dynasty,Tracer
202032,Lijiang Tower,Stalk3r,Seoul Dynasty,Ashe
202053,Lijiang Tower,Stalk3r,Seoul Dynasty,Sojourn
202073,Lijiang Tower,Stalk3r,Seoul Dynasty,Symmetra
202082,Lijiang Tower,Stalk3r,Seoul Dynasty,Tracer
202124,Lijiang Tower,Vindaim,Seoul Dynasty,Brigitte
202141,Lijiang Tower,Vindaim,Seoul Dynasty,Lucio
202167,Lijiang Tower,Vindaim,Seoul Dynasty,Moira
202169,Lijiang Tower,Vindaim,Seoul Dynasty,Zenyatta
202199,Lijiang Tower,smurf,Seoul Dynasty,Doomfist
202218,Lijiang Tower,smurf,Seoul Dynasty,Zarya
202250,Oasis,Hawk,Atlanta Reign,Doomfist
202283,Oasis,Kai,Atlanta Reign,Ashe
202300,Oasis,Kai,Atlanta Reign,Sojourn
202331,Oasis,Ojee,Atlanta Reign,Lucio
202335,Oasis,Ojee,Atlanta Reign,Zenyatta
202368,Oasis,UltraViolet,Atlanta Reign,Ana
202406,Oasis,Venom,Atlanta Reign,Symmetra
202415,Oasis,Venom,Atlanta Reign,Tracer
202449,Oasis,Danteh,Houston Outlaws,Doomfist
202487,Oasis,Lastro,Houston Outlaws,Lucio
202490,Oasis,Lastro,Houston Outlaws,Zenyatta
202523,Oasis,MER1T,Houston Outlaws,Sojourn
202557,Oasis,PELICAN,Houston Outlaws,Genji
202584,Oasis,PELICAN,Houston Outlaws,Symmetra
202606,Oasis,ir1s,Houston Outlaws,Ana
202652,King's Row,Hawk,Atlanta Reign,Doomfist
202668,King's Row,Hawk,Atlanta Reign,Sigma
202696,King's Row,Kai,Atlanta Reign,Sojourn
202714,King's Row,Kai,Atlanta Reign,Widowmaker
202733,King's Row,Ojee,Atlanta Reign,Zenyatta
202773,King's Row,UltraViolet,Atlanta Reign,Ana
202804,King's Row,UltraViolet,Atlanta Reign,Baptiste
202833,King's Row,Venom,Atlanta Reign,Symmetra
202838,King's Row,Venom,Atlanta Reign,Tracer
202875,King's Row,Danteh,Houston Outlaws,Doomfist
202911,King's Row,Lastro,Houston Outlaws,Lucio
202916,King's Row,Lastro,Houston Outlaws,Zenyatta
202954,King's Row,MER1T,Houston Outlaws,Sojourn
202974,King's Row,MER1T,Houston Outlaws,Widowmaker
202989,King's Row,PELICAN,Houston Outlaws,Echo
203012,King's Row,PELICAN,Houston Outlaws,Genji
203032,King's Row,PELICAN,Houston Outlaws,Tracer
203061,King's Row,ir1s,Houston Outlaws,Ana
203087,King's Row,ir1s,Houston Outlaws,Lucio
203107,Dorado,Hawk,Atlanta Reign,D.Va
203124,Dorado,Hawk,Atlanta Reign,Winston
203159,Dorado,Kai,Atlanta Reign,Sojourn
203196,Dorado,Ojee,Atlanta Reign,Zenyatta
203228,Dorado,UltraViolet,Atlanta Reign,Ana
203269,Dorado,Venom,Atlanta Reign,Tracer
203310,Dorado,Lastro,Houston Outlaws,Lucio
203314,Dorado,Lastro,Houston Outlaws,Zenyatta
203353,Dorado,MER1T,Houston Outlaws,Ashe
203378,Dorado,MER1T,Houston Outlaws,Sojourn
203416,Dorado,PELICAN,Houston Outlaws,Echo
203446,Dorado,PELICAN,Houston Outlaws,Genji
203462,Dorado,PELICAN,Houston Outlaws,Tracer
203501,Dorado,Piggy,Houston Outlaws,Sigma
203510,Dorado,Piggy,Houston Outlaws,Winston
203555,Dorado,ir1s,Houston Outlaws,Ana
203594,Colosseo,Hawk,Atlanta Reign,Doomfist
203629,Colosseo,Kai,Atlanta Reign,Sojourn
203663,Colosseo,Ojee,Atlanta Reign,Lucio
203687,Colosseo,Ojee,Atlanta Reign,Zenyatta
203723,Colosseo,UltraViolet,Atlanta Reign,Ana
203763,Colosseo,Venom,Atlanta Reign,Tracer
203803,Colosseo,Danteh,Houston Outlaws,Doomfist
203832,Colosseo,Lastro,Houston Outlaws,Zenyatta
203868,Colosseo,MER1T,Houston Outlaws,Sojourn
203905,Colosseo,PELICAN,Houston Outlaws,Genji
203918,Colosseo,PELICAN,Houston Outlaws,Tracer
203956,Colosseo,ir1s,Houston Outlaws,Ana
203994,Ilios,Checkmate,Florida Mayhem,Symmetra
204003,Ilios,Checkmate,Florida Mayhem,Tracer
204037,Ilios,Rupal,Florida Mayhem,Baptiste
204079,Ilios,SirMajed,Florida Mayhem,Lucio
204107,Ilios,SirMajed,Florida Mayhem,Zenyatta
204149,Ilios,Someone,Florida Mayhem,Wrecking Ball
204198,Ilios,Xzi,Florida Mayhem,Ashe
204224,Ilios,Xzi,Florida Mayhem,Widowmaker
204261,Ilios,AimGod,Seoul Infernal,Zenyatta
204303,Ilios,Belosrea,Seoul Infernal,Wrecking Ball
204347,Ilios,FIXA,Seoul Infernal,Baptiste
204373,Ilios,FIXA,Seoul Infernal,Brigitte
204386,Ilios,FIXA,Seoul Infernal,Lucio
204405,Ilios,MN3,Seoul Infernal,Ashe
204439,Ilios,ZEST,Seoul Infernal,Symmetra
204445,Ilios,ZEST,Seoul Infernal,Tracer
204481,King's Row,Anamo,Florida Mayhem,Brigitte
204494,King's Row,Anamo,Florida Mayhem,Lucio
204538,King's Row,Checkmate,Florida Mayhem,Genji
204550,King's Row,Checkmate,Florida Mayhem,Mei
204562,King's Row,Checkmate,Florida Mayhem,Tracer
204595,King's Row,Rupal,Florida Mayhem,Ana
204615,King's Row,Rupal,Florida Mayhem,Baptiste
204652,King's Row,Someone,Florida Mayhem,Doomfist
204667,King's Row,Someone,Florida Mayhem,Reinhardt
204680,King's Row,Someone,Florida Mayhem,Winston
204700,King's Row,Someone,Florida Mayhem,Zarya
204727,King's Row,Xzi,Florida Mayhem,Sojourn
204766,King's Row,AimGod,Seoul Infernal,Ana
204790,King's Row,AimGod,Seoul Infernal,Zenyatta
204822,King's Row,FIXA,Seoul Infernal,Baptiste
204844,King's Row,FIXA,Seoul Infernal,Brigitte
204856,King's Row,FIXA,Seoul Infernal,Mercy
204879,King's Row,Fury,Seoul Infernal,D.Va
204896,King's Row,Fury,Seoul Infernal,Doomfist
204918,King's Row,Fury,Seoul Infernal,Sigma
204951,King's Row,MN3,Seoul Infernal,Ashe
204970,King's Row,MN3,Seoul Infernal,Sojourn
205000,King's Row,ZEST,Seoul Infernal,Echo
205022,King's Row,ZEST,Seoul Infernal,Hanzo
205027,King's Row,ZEST,Seoul Infernal,Pharah
205029,King's Row,ZEST,Seoul Infernal,Tracer
205056,Watchpoint: Gibraltar,Anamo,Florida Mayhem,Brigitte
205082,Watchpoint: Gibraltar,Checkmate,Florida Mayhem,Symmetra
205091,Watchpoint: Gibraltar,Checkmate,Florida Mayhem,Tracer
205134,Watchpoint: Gibraltar,Rupal,Florida Mayhem,Ana
205175,Watchpoint: Gibraltar,Someone,Florida Mayhem,Doomfist
205183,Watchpoint: Gibraltar,Someone,Florida Mayhem,Roadhog
205190,Watchpoint: Gibraltar,Someone,Florida Mayhem,Winston
205219,Watchpoint: Gibraltar,Xzi,Florida Mayhem,Ashe
205234,Watchpoint: Gibraltar,Xzi,Florida Mayhem,Sojourn
205257,Watchpoint: Gibraltar,Xzi,Florida Mayhem,Widowmaker
205285,Watchpoint: Gibraltar,AimGod,Seoul Infernal,Zenyatta
205325,Watchpoint: Gibraltar,Belosrea,Seoul Infernal,Wrecking Ball
205359,Watchpoint: Gibraltar,FIXA,Seoul Infernal,Brigitte
205387,Watchpoint: Gibraltar,MN3,Seoul Infernal,Sojourn
205409,Watchpoint: Gibraltar,MN3,Seoul Infernal,Widowmaker
205434,Watchpoint: Gibraltar,ZEST,Seoul Infernal,Tracer
205475,New Queen Street,Checkmate,Florida Mayhem,Tracer
205509,New Queen Street,Hydron,Florida Mayhem,Sombra
205539,New Queen Street,Rupal,Florida Mayhem,Ana
205582,New Queen Street,SirMajed,Florida Mayhem,Zenyatta
205618,New Queen Street,Someone,Florida Mayhem,Doomfist
205650,New Queen Street,AimGod,Seoul Infernal,Ana
205663,New Queen Street,AimGod,Seoul Infernal,Zenyatta
205693,New Queen Street,Belosrea,Seoul Infernal,Wrecking Ball
205731,New Queen Street,FIXA,Seoul Infernal,Ana
205759,New Queen Street,FIXA,Seoul Infernal,Brigitte
205793,New Queen Street,MN3,Seoul Infernal,Ashe
205831,New Queen Street,ZEST,Seoul Infernal,Tracer
205869,Lijiang Tower,Anamo,Florida Mayhem,Brigitte
205887,Lijiang Tower,Anamo,Florida Mayhem,Lucio
205924,Lijiang Tower,Checkmate,Florida Mayhem,Mei
205941,Lijiang Tower,Checkmate,Florida Mayhem,Symmetra
205949,Lijiang Tower,Checkmate,Florida Mayhem,Tracer
205984,Lijiang Tower,Rupal,Florida Mayhem,Ana
206014,Lijiang Tower,Rupal,Florida Mayhem,Baptiste
206034,Lijiang Tower,Rupal,Florida Mayhem,Lucio
206047,Lijiang Tower,Rupal,Florida Mayhem,Moira
206087,Lijiang Tower,Someone,Florida Mayhem,Doomfist
206110,Lijiang Tower,Someone,Florida Mayhem,Reinhardt
206141,Lijiang Tower,Xzi,Florida Mayhem,Cassidy
206150,Lijiang Tower,Xzi,Florida Mayhem,Sojourn
206171,Lijiang Tower,Xzi,Florida Mayhem,Sombra
206185,Lijiang Tower,Xzi,Florida Mayhem,Symmetra
206202,Lijiang Tower,AimGod,Seoul Infernal,Zenyatta
206249,Lijiang Tower,Belosrea,Seoul Infernal,Wrecking Ball
206294,Lijiang Tower,FIXA,Seoul Infernal,Baptiste
206317,Lijiang Tower,FIXA,Seoul Infernal,Brigitte
206332,Lijiang Tower,FIXA,Seoul Infernal,Lucio
206347,Lijiang Tower,MN3,Seoul Infernal,Ashe
206369,Lijiang Tower,MN3,Seoul Infernal,Sojourn
206404,Lijiang Tower,ZEST,Seoul Infernal,Symmetra
206413,Lijiang Tower,ZEST,Seoul Infernal,Tracer
206444,Oasis,AlphaYi,Hangzhou Spark,Symmetra
206452,Oasis,AlphaYi,Hangzhou Spark,Tracer
206485,Oasis,BERNAR,Hangzhou Spark,Wrecking Ball
206524,Oasis,Superich,Hangzhou Spark,Brigitte
206552,Oasis,Superich,Hangzhou Spark,Lucio
206573,Oasis,irony,Hangzhou Spark,Lucio
206577,Oasis,irony,Hangzhou Spark,Zenyatta
206612,Oasis,shy,Hangzhou Spark,Ashe
206630,Oasis,shy,Hangzhou Spark,Sojourn
206666,Oasis,Patiphan,Los Angeles Gladiators,Sojourn
206699,Oasis,Reiner,Los Angeles Gladiators,Doomfist
206716,Oasis,Reiner,Los Angeles Gladiators,Roadhog
206727,Oasis,Reiner,Los Angeles Gladiators,Wrecking Ball
206759,Oasis,kevster,Los Angeles Gladiators,Symmetra
206767,Oasis,kevster,Los Angeles Gladiators,Tracer
206809,Oasis,shu,Los Angeles Gladiators,Ana
206827,Oasis,shu,Los Angeles Gladiators,Baptiste
206855,Oasis,shu,Los Angeles Gladiators,Lucio
206888,Oasis,skewed,Los Angeles Gladiators,Brigitte
206910,Oasis,skewed,Los Angeles Gladiators,Zenyatta
206939,Midtown,AlphaYi,Hangzhou Spark,Echo
206963,Midtown,AlphaYi,Hangzhou Spark,Tracer
206997,Midtown,BERNAR,Hangzhou Spark,Sigma
207012,Midtown,BERNAR,Hangzhou Spark,Wrecking Ball
207054,Midtown,Superich,Hangzhou Spark,Baptiste
207076,Midtown,Superich,Hangzhou Spark,Brigitte
207095,Midtown,Superich,Hangzhou Spark,Lucio
207111,Midtown,irony,Hangzhou Spark,Ana
207138,Midtown,irony,Hangzhou Spark,Zenyatta
207171,Midtown,shy,Hangzhou Spark,Sojourn
